FILIAL_CRU;UNIDADE_EMP;BOLETIM_CRB;TANQUE_CRU;AMOSTRA_CRU;DATA_CRB;PROCEDENCIA_CRB;NF_CRB;VOLUME_CRB;CALCIO_CRU;CRIOSCOPIA_CRU;REDUTASE_CRU;GORDURA_CRU;FORNECDEST_CRU;TEMPERATURA_CRU;SIF_EMP;TIPOLEITE_CRB;SIF_CRB;DESTINO_CRU;PESO_CRB;PH_CRU;DENSIDADE_CRU;EST_CRU;ESD_CRU;ACIDEZ_CRU;PROVALCOOL_CRU;FORMOL_CRU;UREIA_CRU;PROT_CRU;ALCOOL_CRU;LACT_CRU;CGMP_CRU;ANALISTAS
1;PATROCINIO PAULISTA;104016;1;2;30/03/2023;COFRUL;43072;18014;1.26;0.539;04:00;3.9;226;6;2379;INTEGRAL;0;SILO;58840;6.83;1031;12.69;8.79;15;P;N;38;;N;;30;ISABELLA
1;PATROCINIO PAULISTA;104016;3;3;30/03/2023;COFRUL;43072;18014;1.22;0.539;01:30;3.68;226;7.1;2379;SEMIDESNATADO;0;SILO;58840;6.81;1030.8;12.38;8.7;16;P;N;40;;N;;30;ISABELLA, MARIANA
1;PATROCINIO PAULISTA;104017;1;1;30/03/2023;LACTOUNA;14174;11309;1.27;0.531;04:00;3.16;224;5.6;2379;DESNATADO;3908;SILO;53550;6.81;1030.6;11.7;8.54;15;P;N;31;;N;;30;ISABELLA, JOAO VICTOR
1;PATROCINIO PAULISTA;104017;2;2;30/03/2023;LACTOUNA;14174;11309;1.25;0.53;04:30;3.05;224;6.8;2379;DESNATADO;3908;SILO;53550;6.8;1030.6;11.57;8.52;15;P;N;29;;N;;30;ISABELLA, JOAO VICTOR
1;PATROCINIO PAULISTA;104017;3;3;30/03/2023;LACTOUNA;14174;11309;1.22;0.532;04:30;3.15;224;7.5;2379;DESNATADO;3908;SILO;53550;6.8;1031;11.79;8.64;15;P;N;31;;N;;30;ISABELLA, JOAO VICTOR
1;PATROCINIO PAULISTA;104018;1;1;30/03/2023;FRISIA COOPERATIVA AGROINDUSTRIAL;48886;11110;1.25;0.542;05:00;3.32;225;5.8;2379;DESNATADO;1862;SILO;52960;6.83;1031.2;12.04;8.72;16;P;N;35;;N;;30;ISABELLA
1;PATROCINIO PAULISTA;104018;2;2;30/03/2023;FRISIA COOPERATIVA AGROINDUSTRIAL;48886;11110;1.23;0.542;05:00;3.32;225;5.8;2379;DESNATADO;1862;SILO;52960;6.83;1031.2;12.04;8.72;16;P;N;35;;N;;30;ISABELLA, JOAO VICTOR
1;PATROCINIO PAULISTA;104018;3;3;30/03/2023;FRISIA COOPERATIVA AGROINDUSTRIAL;48886;11110;1.22;0.541;05:00;3.34;225;6;2379;DESNATADO;1862;SILO;52960;6.83;1031.2;12.07;8.73;16;P;N;36;;N;;30;ISABELLA, JOAO VICTOR
1;PATROCINIO PAULISTA;104019;1;1;30/03/2023;LATICINIOS FORMOSA;68538;12092;1.28;0.54;04:00;3.43;224;6.6;2379;SEMIDESNATADO;2004;SILO;60800;6.8;1031;12.13;8.7;15;P;N;39;;N;;30;ISABELLA, JOAO VICTOR
1;PATROCINIO PAULISTA;104019;2;2;30/03/2023;LATICINIOS FORMOSA;68538;12092;1.25;0.545;04:00;3.45;224;5.8;2379;SEMIDESNATADO;2004;SILO;60800;6.8;1030.6;12.05;8.6;15;P;N;38;;N;;30;ISABELLA, JOAO VICTOR
1;PATROCINIO PAULISTA;104019;3;3;30/03/2023;LATICINIOS FORMOSA;68538;12092;1.26;0.54;04:00;3.43;224;6.2;2379;SEMIDESNATADO;2004;SILO;60800;6.82;1030.6;12.03;8.6;15;P;N;38;;N;;30;ISABELLA, JOAO VICTOR
1;PATROCINIO PAULISTA;104020;1;1;30/03/2023;LACTOUNA;14175;11295;1.24;0.539;04:30;3.27;226;6.2;2379;DESNATADO;3908;SILO;55210;6.83;1030.6;11.83;8.56;15;P;N;35;;N;;30;ISABELLA, JOAO VICTOR
1;PATROCINIO PAULISTA;104020;2;2;30/03/2023;LACTOUNA;14175;11295;1.22;0.535;03:00;3.27;226;5.8;2379;DESNATADO;3908;SILO;55210;6.83;1031.2;11.98;8.71;15;P;N;35;;N;;30;ISABELLA, JOAO VICTOR
1;PATROCINIO PAULISTA;104020;3;3;30/03/2023;LACTOUNA;14175;11295;1.26;0.535;03:00;3.27;226;6.8;2379;DESNATADO;3908;SILO;55210;6.79;1030.6;11.83;8.56;16;P;N;35;;N;;30;ISABELLA, JOAO VICTOR
1;PATROCINIO PAULISTA;104021;1;1;30/03/2023;TAQUARI;1334;11439;1.21;0.537;03:00;3.86;225;5.8;2379;INTEGRAL;2217;SILO;55110;6.8;1031;12.64;8.78;15;P;N;40;;N;;30;ISABELLA, JOAO VICTOR
1;PATROCINIO PAULISTA;104021;2;2;30/03/2023;TAQUARI;1334;11439;1.25;0.539;04:00;3.89;225;6;2379;INTEGRAL;2217;SILO;55110;6.8;1031;12.68;8.79;15;P;N;41;;N;;30;ISABELLA, JOAO VICTOR
1;PATROCINIO PAULISTA;104021;3;3;30/03/2023;TAQUARI;1334;11439;1.31;0.534;04:00;3.81;225;6.8;2379;INTEGRAL;2217;SILO;55110;6.82;1030.8;12.53;8.72;15;P;N;40;;N;;30;ISABELLA, JOAO VICTOR
1;PATROCINIO PAULISTA;104022;1;1;30/03/2023;FRISIA COOPERATIVA AGROINDUSTRIAL;48885;11114;1.26;0.537;05:00;3.74;225;5.8;2379;INTEGRAL;1862;SILO;53020;6.8;1031;12.5;8.76;16;P;N;35;;N;;30;ISABELLA, JOAO VICTOR
1;PATROCINIO PAULISTA;104022;2;2;30/03/2023;FRISIA COOPERATIVA AGROINDUSTRIAL;48885;11114;1.31;0.539;05:00;3.09;225;5.1;2379;DESNATADO;1862;SILO;53020;6.79;1030.8;11.67;8.58;16;P;N;36;;N;;30;ISABELLA, JOAO VICTOR
1;PATROCINIO PAULISTA;104022;3;3;30/03/2023;FRISIA COOPERATIVA AGROINDUSTRIAL;48885;11114;1.29;0.53;06:00;3.9;225;6.6;2379;INTEGRAL;1862;SILO;53020;6.79;1030.8;12.64;8.74;15;P;N;34;;N;;30;ISABELLA, JOAO VICTOR
1;PATROCINIO PAULISTA;104023;1;1;30/03/2023;LATICINIOS ALHAMBRA;1358727;12090;1.29;0.53;06:00;0.24;224;6;2379;DESNATADO;171;SILO;56090;6.81;1033;8.8;8.56;15;P;N;37;;N;;30;ISABELLA, JOAO VICTOR
1;PATROCINIO PAULISTA;104023;2;2;30/03/2023;LATICINIOS ALHAMBRA;1358727;12090;1.20;0.531;06:00;0.24;224;5;2379;DESNATADO;171;SILO;56090;6.81;1033.2;8.85;8.61;15;P;N;35;;N;;30;ISABELLA, JOAO VICTOR
1;PATROCINIO PAULISTA;104023;3;3;30/03/2023;LATICINIOS ALHAMBRA;1358727;12090;1.30;0.53;05:30;0.24;224;6.6;2379;DESNATADO;171;SILO;56090;6.8;1033;8.8;8.56;15;P;N;37;;N;;30;ISABELLA, JOAO VICTOR
1;PATROCINIO PAULISTA;104024;1;1;30/03/2023;UBERABA;24654;7950;1.23;0.541;06:00;3.84;226;5;2379;INTEGRAL;844;SILO;41770;6.79;1030.2;12.42;8.58;15;P;;53;;;;30;JOAO VITOR, RYAN
1;PATROCINIO PAULISTA;104024;2;2;30/03/2023;UBERABA;24654;7950;1.24;0.544;06:00;3.86;226;5.5;2379;INTEGRAL;844;SILO;41770;6.8;1030.2;12.44;8.58;15;P;;54;;;;30;JOAO VITOR, RYAN
1;PATROCINIO PAULISTA;104024;3;3;30/03/2023;UBERABA;24654;7950;1.26;0.539;06:00;3.88;226;5;2379;INTEGRAL;844;SILO;41770;6.81;1030.2;12.47;8.59;15;P;;54;;;;30;JOAO VITOR, RYAN
1;PATROCINIO PAULISTA;104027;1;1;30/03/2023;MUZAMBINHO;14360;11749;1.23;0.532;04:00;3.39;225;5.2;2379;DESNATADO;881;SILO;39560;6.79;1030.2;11.88;8.49;15;P;;40;;;;30;JOSE RENATO
1;PATROCINIO PAULISTA;104027;2;2;30/03/2023;MUZAMBINHO;14360;11749;1.28;0.535;04:00;3.65;225;5;2379;SEMIDESNATADO;881;SILO;39560;6.78;1030.4;12.24;8.59;15;P;;42;;;;30;JOSE RENATO
1;PATROCINIO PAULISTA;104025;1;1;30/03/2023;FAZENDA 3;26434;2167;1.30;0.539;04:00;3.55;218;5;2379;SEMIDESNATADO;2379;SILO;14170;6.78;1030.8;12.22;8.67;15;P;;42;;;;30;JOSE RENATO
1;PATROCINIO PAULISTA;104025;2;2;30/03/2023;FAZENDA 3;26434;2167;1.21;0.54;03:30;3.87;218;5.2;2379;INTEGRAL;2379;SILO;14170;6.79;1030.6;12.55;8.68;15;P;;35;;;;30;JOSE RENATO
1;PATROCINIO PAULISTA;104025;3;3;30/03/2023;FAZENDA 3;26434;2167;1.30;0.538;03:30;3.98;218;4.8;2379;INTEGRAL;2379;SILO;14170;6.8;1031;12.79;8.81;16;P;;44;;;;30;JOSE RENATO
1;PATROCINIO PAULISTA;104026;1;1;31/03/2023;SOCORRO_FAZENDA 7;5111;11495;1.25;0.53;01:30;3.01;223;5.1;2379;DESNATADO;0;SILO;42580;6.78;1030.8;11.57;8.56;14;P;;30;;;;30;JOSE RENATO
1;PATROCINIO PAULISTA;104026;2;2;31/03/2023;SOCORRO_FAZENDA 7;5111;11495;1.21;0.532;01:30;3.02;223;5.2;2379;DESNATADO;0;SILO;42580;6.76;1031;11.63;8.61;14;P;;31;;;;30;JOSE RENATO
1;PATROCINIO PAULISTA;104028;1;1;31/03/2023;FRISIA COOPERATIVA AGROINDUSTRIAL;48884;11075;1.21;0.542;02:50;3.87;218;5;2379;INTEGRAL;1862;SILO;52800;6.79;1030.8;12.6;8.73;16;P;N;35;;N;;30;JOSE RENATO
1;PATROCINIO PAULISTA;104028;2;2;31/03/2023;FRISIA COOPERATIVA AGROINDUSTRIAL;48884;11075;1.29;0.545;02:50;3.67;218;5.1;2379;SEMIDESNATADO;1862;SILO;52800;6.8;1031;12.41;8.74;16;P;N;35;;N;;30;JOSE RENATO
1;PATROCINIO PAULISTA;104028;3;3;31/03/2023;FRISIA COOPERATIVA AGROINDUSTRIAL;48884;11075;1.24;0.543;02:50;3.9;218;4.8;2379;INTEGRAL;1862;SILO;52800;6.78;1030.8;12.64;8.74;16;P;N;35;;N;;30;JOSE RENATO
1;PATROCINIO PAULISTA;104029;1;1;31/03/2023;LATICINIOS MIMOLAC;17297;12109;1.29;0.549;02:30;3.62;226;5.3;2379;SEMIDESNATADO;1132;SILO;59640;6.78;1030.8;12.3;8.68;15;P;N;38;;N;;30;JOSE RENATO
1;PATROCINIO PAULISTA;104029;2;2;31/03/2023;LATICINIOS MIMOLAC;17297;12109;1.25;0.548;02:30;3.35;226;5.1;2379;DESNATADO;1132;SILO;59640;6.79;1031;12.03;8.68;15;P;N;37;;N;;30;JOSE RENATO
1;PATROCINIO PAULISTA;104029;3;3;31/03/2023;LATICINIOS MIMOLAC;17297;12109;1.23;0.548;02:30;3.53;226;4.8;2379;SEMIDESNATADO;1132;SILO;59640;6.81;1031;12.25;8.72;15;P;N;37;;N;;30;JOSE RENATO
1;PATROCINIO PAULISTA;104030;1;1;31/03/2023;PARANAIBA;6892;11929;1.28;0.533;04:00;3.28;223;6;2379;DESNATADO;4566;SILO;58040;6.78;1031;11.95;8.67;15;P;;35;;;;30;JOSE RENATO
1;PATROCINIO PAULISTA;104030;2;2;31/03/2023;PARANAIBA;6892;11929;1.25;0.536;04:00;3.9;223;5.8;2379;INTEGRAL;4566;SILO;58040;6.83;1030.8;12.64;8.74;15;P;;35;;;;30;JOSE RENATO
1;PATROCINIO PAULISTA;104030;3;3;31/03/2023;PARANAIBA;6892;11929;1.26;0.535;04:00;3.9;223;6.2;2379;INTEGRAL;4566;SILO;58040;6.79;1030.6;12.59;8.69;15;P;;33;;;;30;JOSE RENATO
1;PATROCINIO PAULISTA;104031;1;1;31/03/2023;GUARDA MOR;6277;12337;1.23;0.539;03:00;3.75;226;5.2;2379;INTEGRAL;1588;SILO;44610;6.79;1030.8;12.46;8.71;15;P;;36;;;;30;LORRANA
1;PATROCINIO PAULISTA;104031;3;2;31/03/2023;GUARDA MOR;6277;12337;1.27;0.541;03:00;3.9;226;4.6;2379;INTEGRAL;1588;SILO;44610;6.78;1030.6;12.59;8.69;15;P;;34;;;;30;LORRANA
1;PATROCINIO PAULISTA;104032;1;1;31/03/2023;COFRUL;43119;11856;1.27;0.537;04:00;3.9;223;6;2379;INTEGRAL;0;SILO;57920;6.7;1031.4;12.79;8.89;15;P;N;38;;N;;30;JORGE, MARIA EDUARDA
1;PATROCINIO PAULISTA;104032;2;2;31/03/2023;COFRUL;43119;11856;1.30;0.538;04:00;3.32;223;6.1;2379;DESNATADO;0;SILO;57920;6.69;1032;12.24;8.92;15;P;N;37;;N;;30;JORGE, MARIA EDUARDA
1;PATROCINIO PAULISTA;104032;3;3;31/03/2023;COFRUL;43119;11856;1.29;0.538;04:00;3.42;223;6.7;2379;SEMIDESNATADO;0;SILO;57920;6.74;1032;12.36;8.94;15;P;N;35;;N;;30;JORGE, MARIA EDUARDA
1;PATROCINIO PAULISTA;104033;1;1;31/03/2023;MONTE CASTELO;20082;9913;1.26;0.537;03:45;3.66;218;5.7;2379;SEMIDESNATADO;2133;SILO;47750;6.7;1031.2;12.45;8.79;15;P;;35;;;;30;JORGE
1;PATROCINIO PAULISTA;104033;2;2;31/03/2023;MONTE CASTELO;20082;9913;1.29;0.539;03:45;3.84;218;5.6;2379;INTEGRAL;2133;SILO;47750;6.71;1031.4;12.72;8.88;15;P;;36;;;;30;JORGE
1;PATROCINIO PAULISTA;104033;3;3;31/03/2023;MONTE CASTELO;20082;9913;1.30;0.539;03:45;3.78;218;6;2379;INTEGRAL;2133;SILO;47750;6.77;1031.4;12.65;8.87;15;P;;36;;;;30;JORGE
1;PATROCINIO PAULISTA;104034;1;1;31/03/2023;LATICINIOS FLEURY EIRELI;32835;11460;1.29;0.537;05:10;3.78;218;6.4;2379;INTEGRAL;3971;SILO;54240;6.72;1032;12.8;9.02;15;P;N;34;;N;;30;JORGE
1;PATROCINIO PAULISTA;104034;2;2;31/03/2023;LATICINIOS FLEURY EIRELI;32835;11460;1.26;0.534;05:10;3.79;218;6.6;2379;INTEGRAL;3971;SILO;54240;6.7;1032;12.81;9.02;15;P;N;35;;N;;30;JORGE
1;PATROCINIO PAULISTA;104034;3;3;31/03/2023;LATICINIOS FLEURY EIRELI;32835;11460;1.22;0.536;05:00;3.49;218;6.8;2379;SEMIDESNATADO;3971;SILO;54240;6.7;1032;12.45;8.96;15;P;N;35;;N;;30;JORGE
1;PATROCINIO PAULISTA;104035;1;1;31/03/2023;COOPRATA;15879;11155;1.28;0.533;06:25;3.37;218;5;2379;DESNATADO;0;SILO;53890;6.75;1030.4;11.9;8.53;16;P;N;37;;N;;30;FERNANDO
1;PATROCINIO PAULISTA;104035;2;2;31/03/2023;COOPRATA;15879;11155;1.21;0.536;06:25;3.1;218;5.5;2379;DESNATADO;0;SILO;53890;6.77;1031;11.73;8.63;16;P;N;38;;N;;30;FERNANDO
1;PATROCINIO PAULISTA;104035;3;3;31/03/2023;COOPRATA;15879;11155;1.23;0.534;05:25;3.36;218;5;2379;DESNATADO;0;SILO;53890;6.74;1030.6;11.94;8.58;16;P;N;37;;N;;30;FERNANDO
1;PATROCINIO PAULISTA;104036;1;1;31/03/2023;SANTO ANTONIO DA PLATINA;7245;11265;1.31;0.534;01:45;3.16;225;7;2379;DESNATADO;871;SILO;54520;6.73;1031;12.49;8.76;15;P;;34;;;;30;FERNANDO
1;PATROCINIO PAULISTA;104036;2;2;31/03/2023;SANTO ANTONIO DA PLATINA;7245;11265;1.27;0.533;01:45;3.24;225;6;2379;DESNATADO;871;SILO;54520;6.7;1030.8;11.85;8.61;15;P;;36;;;;30;FERNANDO
1;PATROCINIO PAULISTA;104036;3;3;31/03/2023;SANTO ANTONIO DA PLATINA;7245;11265;1.22;0.531;01:45;3.19;225;6.3;2379;DESNATADO;871;SILO;54520;6.72;1031;11.84;8.65;15;P;;34;;;;30;FERNANDO
1;PATROCINIO PAULISTA;104037;1;1;31/03/2023;FRISIA COOPERATIVA AGROINDUSTRIAL;48881;10781;1.29;0.542;05:20;3.79;225;6.1;2379;INTEGRAL;1862;SILO;52840;6.7;1032;12.81;9.02;15;P;N;36;;N;;30;FERNANDO
1;PATROCINIO PAULISTA;104037;2;2;31/03/2023;FRISIA COOPERATIVA AGROINDUSTRIAL;48881;10781;1.29;0.543;05:00;3.89;225;6;2379;INTEGRAL;1862;SILO;52840;6.73;1031.6;12.83;8.94;15;P;N;36;;N;;30;FERNANDO
1;PATROCINIO PAULISTA;104037;3;3;31/03/2023;FRISIA COOPERATIVA AGROINDUSTRIAL;48881;10781;1.25;0.538;05:45;3.85;225;7;2379;INTEGRAL;1862;SILO;52840;6.77;1031.8;12.83;8.98;15;P;N;37;;N;;30;FERNANDO
1;PATROCINIO PAULISTA;104038;1;1;31/03/2023;AGRINDUS;819851;2744;1.26;0.537;03:10;0.24;224;6.9;2379;DESNATADO;2606;SILO;16770;6.7;1034;9.05;8.81;16;P;N;38;;N;;30;FERNANDO
1;PATROCINIO PAULISTA;104038;2;2;31/03/2023;AGRINDUS;819851;2744;1.28;0.538;03:10;0.25;224;7.1;2379;DESNATADO;2606;SILO;16770;6.68;1033.8;9.01;8.76;16;P;N;38;;N;;30;FERNANDO
1;PATROCINIO PAULISTA;104038;3;3;31/03/2023;AGRINDUS;819851;2744;1.27;0.542;05:20;0.24;224;7.4;2379;DESNATADO;2606;SILO;16770;6.72;1034;9.05;8.81;16;P;N;37;;N;;30;FERNANDO
1;PATROCINIO PAULISTA;104039;1;1;31/03/2023;FAZENDA 4;26435;2608;1.21;0.532;05:00;3.77;226;7.3;2379;INTEGRAL;2379;SILO;16040;6.68;1030;12.28;8.51;16;P;;37;;;;30;FERNANDO
1;PATROCINIO PAULISTA;104039;2;2;31/03/2023;FAZENDA 4;26435;2608;1.28;0.535;04:30;3.79;226;6.5;2379;INTEGRAL;2379;SILO;16040;6.72;1030.4;12.41;8.62;16;P;;34;;;;30;FERNANDO
1;PATROCINIO PAULISTA;104039;3;3;31/03/2023;FAZENDA 4;26435;2608;1.27;0.537;04:30;3.81;226;8;2379;INTEGRAL;2379;SILO;16040;6.69;1030;12.33;8.52;15;P;;36;;;;30;FERNANDO
1;PATROCINIO PAULISTA;104040;1;1;31/03/2023;FAZENDA 4;26436;1336;1.31;0.54;04:30;3.43;226;11.1;2379;SEMIDESNATADO;2379;SILO;12220;6.74;1030.8;12.08;8.65;15;P;;41;;;;30;FERNANDO
1;PATROCINIO PAULISTA;104040;2;2;31/03/2023;FAZENDA 4;26436;1336;1.23;0.54;05:00;3.49;226;7.6;2379;SEMIDESNATADO;2379;SILO;12220;6.76;1031;12.2;8.71;15;P;;42;;;;30;FERNANDO
1;PATROCINIO PAULISTA;104040;3;3;31/03/2023;FAZENDA 4;26436;1336;1.21;0.535;05:00;3.49;226;9.1;2379;SEMIDESNATADO;2379;SILO;12220;6.73;1030.6;12.1;8.61;15;P;;40;;;;30;FERNANDO
1;PATROCINIO PAULISTA;104041;1;1;31/03/2023;LACTOUNA;14176;11987;1.23;0.536;03:10;3.32;219;5.8;2379;DESNATADO;3908;SILO;59330;6.74;1031;11.99;8.67;16;P;N;33;;N;;30;FERNANDO
1;PATROCINIO PAULISTA;104041;2;2;31/03/2023;LACTOUNA;14176;11987;1.23;0.534;03:10;3.27;219;5.3;2379;DESNATADO;3908;SILO;59330;6.76;1030.6;11.83;8.56;16;P;N;33;;N;;30;FERNANDO
1;PATROCINIO PAULISTA;104041;3;3;31/03/2023;LACTOUNA;14176;11987;1.25;0.535;03:10;3.36;219;5.9;2379;DESNATADO;3908;SILO;59330;6.75;1030.8;11.99;8.63;16;P;N;35;;N;;30;FERNANDO
1;PATROCINIO PAULISTA;104042;1;1;31/03/2023;FAZENDA 2;26437;5244;1.23;0.534;04:20;3.82;225;5.8;2379;INTEGRAL;2379;SILO;36180;6.7;1031.8;12.79;8.97;15;P;;32;;;;-1;JORGE
1;PATROCINIO PAULISTA;104042;2;2;31/03/2023;FAZENDA 2;26437;5244;1.30;0.536;04:20;3.82;225;5;2379;INTEGRAL;2379;SILO;36180;6.69;1031.8;12.79;8.97;15;P;;31;;;;30;JORGE
1;PATROCINIO PAULISTA;104042;3;3;31/03/2023;FAZENDA 2;26437;5244;1.30;0.537;04:20;3.93;225;5.2;2379;INTEGRAL;2379;SILO;36180;6.74;1031.6;12.88;8.95;15;P;;31;;;;30;JORGE
1;PATROCINIO PAULISTA;104042;4;4;31/03/2023;FAZENDA 2;26437;5244;1.30;0.534;03:00;3.75;225;7;2379;INTEGRAL;2379;SILO;36180;6.8;1031.8;12.71;8.96;15;P;;34;;;;30;JORGE
1;PATROCINIO PAULISTA;104043;1;1;31/03/2023;LAGOA SANTA;664;12106;1.22;0.541;03:40;3.47;219;5.9;2379;SEMIDESNATADO;4118;SILO;59960;6.79;1031.2;12.22;8.75;15;P;;42;;;;30;RYAN, THIAGO
1;PATROCINIO PAULISTA;104043;2;2;31/03/2023;LAGOA SANTA;664;12106;1.25;0.544;03:40;3.22;219;6.5;2379;DESNATADO;4118;SILO;59960;6.8;1031.3;11.96;8.74;15;P;;38;;;;30;RYAN, THIAGO
1;PATROCINIO PAULISTA;104043;3;3;31/03/2023;LAGOA SANTA;664;12106;1.29;0.539;03:40;3.87;219;5;2379;INTEGRAL;4118;SILO;59960;6.77;1030.2;12.45;8.58;15;P;;39;;;;30;RYAN, THIAGO
1;PATROCINIO PAULISTA;104044;1;1;31/03/2023;FAZENDA 4;26438;3056;1.22;0.535;05:10;3.77;223;8.3;2379;INTEGRAL;2379;SILO;14340;6.79;1030.4;12.38;8.61;15;P;;43;;;;30;JOAO VITOR
1;PATROCINIO PAULISTA;104044;2;2;31/03/2023;FAZENDA 4;26438;3056;1.24;0.532;05:10;3.67;223;9.6;2379;SEMIDESNATADO;2379;SILO;14340;6.78;1031;12.41;8.74;15;P;;38;;;;30;JOAO VITOR
1;PATROCINIO PAULISTA;104045;1;1;31/03/2023;FAZENDA 1;26439;2733;1.20;0.538;03:20;3.85;223;10.2;2379;INTEGRAL;2379;SILO;13770;6.8;1030;12.38;8.53;14;P;;33;;;;30;MARIANA
1;PATROCINIO PAULISTA;104045;2;2;31/03/2023;FAZENDA 1;26439;2733;1.27;0.536;03:20;3.8;223;10;2379;INTEGRAL;2379;SILO;13770;6.83;1030;12.32;8.52;14;P;;35;;;;30;MARIANA
